the	その	original
of	〜の	original
and	〜と|そして	original
to	〜へ	original
a	ひとつの	original
in	〜の中に	original
be	である|ある|(助動詞)受け身を作る	anc
that	あれ|あの	original
for	〜のために|〜の期間	original
it	それ	original
not	しない|(文や語の否定)～でない	anc
with	〜と一緒に	original
as	〜として|〜のような	original
on	〜の上に	original
have	持っている|経験する|食べる|(完了形を作る)	anc
you	あなたは|あなたがたは|あなたを|あなたがたを	anc
he	彼|彼は|彼が	anc
her	彼女に|彼女の|彼女を	anc
by	〜によって|〜のそばに|〜までに	original
at	〜に|〜を	original
can	〜することができる	original
will	〜するつもりである|〜でしょう	original
from	〜から	original
do	する	original
or	または|あるいは|(命令文の後で)さもなくば	original
this	これ|この	original
but	しかし|だが|〜の他に	original
she	彼女は|彼女が	anc
they	彼ら|彼らは|彼女らは|それらは	anc
which	どちらの|どちら	anc
my	私の|私の	anc
their	彼らの|彼女らの|それらの	anc
one	1つの|ある|唯一の|一方の|同じもの|人	anc
all	すべての|全部の|すべて(のこと)	anc
we	私たち|私たちは	anc
him	彼を	anc
me	私を|私に	original
out	外へ	original
up	上へ|上がる	anc
time	時間|時刻|回|(times)時代|時勢	anc
so	そのように|とても|それほど|そういうわけで	anc
other	他の|別の|他の人|他のもの	anc
see	見る|見える	original
about	およそ|〜について	original
who	誰	original
know	を知っている	original
them	彼らを|彼女らを|それらを	anc
into	〜の中へ	original
when	いつ|の時に|だけれども|するときはいつでも|～ならば	anc
what	何|何の|(感嘆)何と|何だって?	anc
there	そこ|そこに|そこで	anc
if	もし|もし～なら|たとえ～でも|かどうか	anc
may	〜してもよい|～かもしれない|～であろう	original
take	取る	original
your	あなたの|あなたがたの	anc
no	いいえ|少しも～ない|1人も(1つも)～ない	anc
like	好む|〜のような	original
well	よく|うまく|上手に|じゅうぶんに|おや|さて	anc
go	行く	original
also	もまた	anc
get	得る|(もの･こと)を得る|(状態に)なる	anc
than	〜よりも	original
think	思う|考える	anc
come	来る	original
only	唯一の|ただ～だけの|最適の|ただし	anc
little	小さい|少し|かわいい|年少の|若い	anc
work	働く|(うまく)動く|仕事	anc
some	いくつかの|いく人かの|いくらかの|約|およそ|ある|何か|一部の人|いくらか	anc
man	男|男性|男の人	anc
make	作る|(対象を新しい別のもの･状態に)する	anc
shall	相手の意向を尋ねる	anc
then	それから|その次に|そのとき|それなら|そうすれば	anc
over	〜を越えて|〜の上を覆って|〜の上方に	original
give	与える|渡す	original
way	道|方法	anc
such	そのような|このように|そんなに	anc
these	これらの|これら|この人たち	anc
our	わたしたちの	anc
back	バック|後ろに|support|支援する|推薦する|後退する|背中	original
use	を使う|使用	anc
any	いくつかの|いく人かの|いかなる|どの	anc
even	さらに|でさえ|いっそう|ちょうど|均等な|偶数の	anc
just	ちょうど|まさに|たった今|ただ～だけ	anc
through	〜を通って	original
how	どう|(状態)どんな様子で|(方法･手段)どのようにして|(程度)どれくらい|(感嘆)なんと	anc
first	最初の|(日付の)1日|第1の|1番目の|初めての|まず|最初に	anc
want	を望む|を欲しい|必要|不足	anc
need	を必要とする|必要物|必要性|する必要がある	anc
hand	手|手渡す	original
day	日|1日|曜日	anc
between	〜の間に	original
say	言う|言ってみれば(例えば)	original
now	今|現在|さて|さあ	anc
long	長い|長く	original
where	どこに|どこで|どこへ|どこ	anc
down	下方へ	original
before	〜の前に	original
right	正しい|右の|ちょうど|権利	anc
very	非常に|たいへん|とても	anc
us	私たちを	booqs
because	なぜなら	anc
good	よい|よろしい|楽しい|おいしい|うまい|じゅうぶんな	anc
life	生活|一生|人生|生命|命	anc
look	見る|目を向ける	original
here	ここに|ここで	anc
