store	店	original
perspective	遠近法の|見込み|遠近(画)法|透視図法|遠近感|観点|展望|将来の見通し	anc
agent	代理人|代理店|行為の主体|媒介|外交員|スパイ	anc
critical	批判的な|重大な|危機的な|きわどい|臨界の	anc
train	列車|訓練する	anc
slowly	ゆっくりと	anc
thank	感謝する	anc
normal	普通の|平均的な|標準の|典型的な|平均値	anc
distribution	流通|分配|配給|区分|配置	anc
length	長さ	anc
user	ユーザー|使う人|消費者	anc
guy	支索|男|やつ|張り綱|支え線	anc
reaction	反応|反作用	anc
firm	会社|商店|企業|医療チーム|固まる|安定させる|固い|堅い|堅固な|頑丈な|安定した	anc
success	成功した人･事|幸運|成功|合格	anc
foreign	外国の	anc
prevent	させない|を妨げる|を防ぐ	anc
volume	(書物の)巻･冊|分冊|本|巻き物|大きな塊|たくさん|容積	anc
professional	知的職業の|プロ|専門的職業の|専門家|職業的な|商売の|本職の|玄人|教授の|学者ぶった|独断的な|故意の	anc
signal	信号(を送る)|合図(する)	anc
enter	に入る|を記入する	anc
exercise	を訓練する|影響を及ぼす|権利を行使する|課題|実行|運動|体操|練習|稽古|学課|機能試験|動作試験	anc
strange	不思議な|妙な|見知らぬ	anc
conflict	衝突する|争う|摩擦|闘争|争い	anc
connection	結びつき|関係	anc
ring	輪|指輪|(ベルなど)が鳴る|を鳴らす	anc
contract	契約|請け負い|約定|協定|規約|契約書|契約する|を協議して決める|の習慣がつく|病気にかかる|婚約する|を縮小する	anc
message	メッセージ|伝言	anc
box	箱	anc
file	綴じ込む|(書類など)を提出する	anc
chair	いす	anc
block	塊|かたまり|ブロック(都市で四辺を道路で囲まれた一区画)|阻止(する)	anc
conversation	話し合い|会話|社交|交際|社交性|座談	anc
aim	をねらう|めざす|目的|意図|purpose	anc
struggle	苦闘する|もがく|努力する|努力|苦闘	anc
lose	失う|負ける	anc
average	平均的な|平均	anc
interaction	相互作用	anc
status	地位|情勢|状態	anc
detail	詳述する|列挙する|細部|詳細|詳説|建築の細部	anc
trouble	問題|悩み|苦労|悩ませる	anc
global	全体的な|球状の|地球の|全地球的|全世界的な	anc
news	ニュース	anc
previous	前の|先の|以前の|予備の	anc
female	女性の|雌の|めしべだけの	anc
central	中央の	anc
easily	容易に	anc
balance	とつり合う|平静|決定権|秤|つりあい|落ち着き|平衡(性)|平均台(balance beam)	anc
negative	マイナスの|否定の|消極的な|陰画の	anc
gaze	じっと見つめる|をじっと見つめる|注視|凝視	anc
safe	安全な|無事な|金庫	anc
procedure	手続き|処置|進行|進展|手順|手段|行動|行為|訴訟手続	anc
command	指揮|命令|眼下に見おろす|命令する|値する	anc
hot	暑い|熱い|(味が)からい	anc
duty	任務|義務|本分|職務	anc
scene	シーン|現場|場面|舞台|眺め	anc
official	公の|公式の|職員|役員	anc
transfer	を移す|を運ぶ|転校する|乗り換える|移動|転任|運搬|乗り換え|版画	anc
ensure	を確実にする|を請け合う|を保証する|を安全にする	anc
appropriate	適切な|適当な|特有な|私物化する|流用する|充当する|専有する|割り当てる	anc
require	必要とする|を要求する|need|demand	anc
stone	石材|石|小石	anc
hit	打つ|を叩く|思いつく	anc
opinion	意見|主張	anc
income	定収入|収入|所得	anc
recent	最近の|近頃の|新しい|近代の|現世の	anc
baby	赤ん坊	anc
laugh	笑う	anc
lady	婦人|女性	anc
imagine	想像する|を心に描く|を仮定する|を推測する	anc
heavy	重い	anc
capacity	引受能力|容量|力量|収容能力|資格|収容力|地位|容積|耐荷重	anc
thought	考えること|考え	anc
device	装置|工夫	anc
warm	暖かい|温かい|思いやりのある	anc
importance	重要性|身分の高いこと	anc
nearly	ほとんど|よく似て|ほぼ|近くに|親しく	anc
master	主人|修士|先生|教師|名人|～長|征服する|習得する	anc
ear	耳	anc
re	について|about	anc
rock	岩|ロック|揺する	original
economy	経済|経済組織|節約	anc
dry	乾燥した|無味乾燥な|面白くない|退屈な|乾かす|辛口の(酒)|(俗)禁酒	anc
medical	医学の|内科の|医学生	anc
option	選択|選択可能物	original
former	前の|以前の|前者	anc
primary	主要な|基礎的な|第1位の|最初の|初期の|本来の|大統領予備選挙|主要な事物	anc
multiple	複合の|倍数の|複式の|複合的な|多様の|倍数	anc
exchange	を交換する|交流|両替|為替	anc
sit	すわる|すわっている	anc
spread	を広げる|広がる|広がり|広めること|スプレッド	anc
damage	評判を傷つける|損害|勘定|損害を与える	anc
code	暗号(にする)|慣例|法典|規約|符号|国際規約	anc
belief	信じること|信用|信頼|信念|意見|信条	anc
assessment	評価	anc
generation	世代|同世代の人々|同年代の人々|発生	anc
expect	期待する|を予期する|予想する	anc
male	男性の|男の|男性的な|男|雄の|おしべだけの	anc
throughout	〜のいたるところで	original
pretty	きれいな|かわいい	anc
board	役員会|議会のテーブル|理事会|取締役会|株式取引所|食卓|板|舞台|厚紙|ボール紙|台紙	anc
travel	旅行|旅行する|(光･音が)伝わる	anc
adult	おとな|成熟した|成人の|成人専用の	anc
article	記事|論文|論説|品物|一品|契約|条項|(文法)冠詞	anc
contrast	対照|正反対のもの|対照させる	anc
mass	大量|集団	anc
respond	に返答する|反応する	anc
basic	基礎的な	anc
belong	所属している|の所有物である	anc
corner	角|隅|窮地	anc
advantage	好都合|有利|利益|長所|便宜|利点|強み	anc
speed	スピード|急ぐ|速力|速さ|速度|速度を増す|を急がせる|(俗)覚醒剤|ヒロポン	anc
except	〜を除いて	original
possibility	可能性|見込み|将来性|実現性|ありうること|起こりうること	anc
failure	不履行|落第した人|失敗した人|失敗|不成功|怠慢|不足	anc
trial	公判|裁判|試験|試み|努力|苦難	anc
mechanism	機構|機械装置|仕組み|手段|メカニズム	anc
rich	豊かな|お金持ちの	anc
faith	信頼|信念|信用|信仰|確信|信じること	anc
guide	案内人|案内書|を案内する	anc
investment	投資|出資|包むこと|包囲|任命|投資金|外皮|封鎖	anc
exactly	正確に|ちょうど	anc
shot	発射|弾丸|射手|shootの過去･過去分詞	anc
fish	魚	anc
event	行事|出来事	anc
slow	速度をおとす|退屈な|遅い|鈍い|遅れている|ゆっくり|遅くなる|を遅くする	anc
moral	道徳の|道徳的な|精神的な|教訓|品行	anc
responsibility	支払い能力|責任|義務|義理|責務|職責|負担	anc
spot	スポット|地点|しみ|吹き出物|見つける|見抜く|しみがつく	anc
clean	きれいな|清潔な	anc
agreement	同意|意見の一致|協定|条約|(文法)一致|呼応	anc
sight	一覧払い|見ること|見えること|視力|名所	anc
equal	等しい|均等な|同等の物|に相当する|平等の|に匹敵する|同輩|イコール	anc
